AIPGENE25395_gene	#N/A	0.122	K00128	Retinal dehydrogenase	Swiss-Prot	sp	P27463	AL1A1_CHICK			
AIPGENE26414_gene	#N/A	#N/A	K04513	Rho	Swiss-Prot	sp	Q22038	RHO1_CAEEL			
AIPGENE6257_gene	-0.865	-0.065	K04513	Rho	Swiss-Prot	sp	Q5R9F4	RND3_PONAB			
AIPGENE6260_gene	-0.201	0.000	K04513	Rho	Swiss-Prot	sp	P48148	RHO1_DROME			
AIPGENE1798_gene	0.387	0.000	K04513	Rho	Swiss-Prot	sp	P61589	RHOA_RAT			
AIPGENE2919_gene	#N/A	#N/A	K04513	Rho	Swiss-Prot	sp	Q09914	RHO1_SCHPO			
AIPGENE2920_gene	#N/A	#N/A	K04513	Rho	Swiss-Prot	sp	P97348	RHOD_MOUSE			
AIPGENE682_gene	0.426	0.000	K04514	ROCK1	nr	gi	156371352	ref	XP_001628728.1		
AIPGENE10914_gene	0.212	-0.042	"K04514,K17388"	ROCK2	Swiss-Prot	sp	P70336	ROCK2_MOUSE			
AIPGENE10969_gene	#N/A	#N/A	"K04514,K17388"	ROCK2	Swiss-Prot	sp	P70336	ROCK2_MOUSE			
AIPGENE13405_gene	-0.099	0.000	K17388	ROCK2	nr	gi	156351468	ref	XP_001622525.1		
AIPGENE13495_gene	-0.297	#N/A	K09624	Scavenger receptor	Swiss-Prot	sp	Q2VLH6	C163A_MOUSE			
AIPGENE13496_gene	-0.413	0.000	K06545	Scavenger receptor	Swiss-Prot	sp	P85521	C163A_BOVIN			
AIPGENE13497_gene	0.106	0.078	K06545	Scavenger receptor	Swiss-Prot	sp	P85521	C163A_BOVIN			
AIPGENE13499_gene	-0.387	#N/A	K06545	Scavenger receptor	Swiss-Prot	sp	Q2VLH6	C163A_MOUSE			
AIPGENE13500_gene	-0.657	#N/A	"K06545,K09624"	Scavenger receptor	Swiss-Prot	sp	P85521	C163A_BOVIN			
AIPGENE13619_gene	-1.062	#N/A	K06545	Scavenger receptor	Swiss-Prot	sp	Q2VLG6	C163A_CANFA			
AIPGENE13978_gene	0.152	#N/A	K06545	Scavenger receptor	Swiss-Prot	sp	Q86VB7	C163A_HUMAN			
AIPGENE19088_gene	0.769	#N/A	K06545	Scavenger receptor	Swiss-Prot	sp	Q2VLG6	C163A_CANFA			
AIPGENE19488_gene	1.134	#N/A	K09624	Scavenger receptor	Swiss-Prot	sp	A1L4H1	SRCRL_HUMAN			
AIPGENE20913_gene	1.586	#N/A	K06545	Scavenger receptor	Swiss-Prot	sp	Q24JV9	L3BPA_DANRE			
AIPGENE2434_gene	-0.072	#N/A	K06545	Scavenger receptor	Swiss-Prot	sp	Q2VLG4	C163A_CHLAE			
AIPGENE25060_gene	#N/A	#N/A	"K06545,K09624"	Scavenger receptor	Swiss-Prot	sp	P85521	C163A_BOVIN			
AIPGENE25120_gene	0.875	#N/A	K06545	Scavenger receptor	Swiss-Prot	sp	Q2VLH6	C163A_MOUSE			
AIPGENE25617_gene	-0.287	-0.242	K06545	Scavenger receptor	Swiss-Prot	sp	Q2VLH6	C163A_MOUSE			
AIPGENE5740_gene	-0.384	#N/A	K00280	Scavenger receptor	Swiss-Prot	sp	A1L4H1	SRCRL_HUMAN			
AIPGENE607_gene	1.131	#N/A	K06545	Scavenger receptor	Swiss-Prot	sp	Q86VB7	C163A_HUMAN			
AIPGENE645_gene	#N/A	-0.048	K13885	Scavenger receptor	Swiss-Prot	sp	Q8WTV0	SCRB1_HUMAN			
AIPGENE653_gene	#N/A	#N/A	K06545	Scavenger receptor	Swiss-Prot	sp	Q96JK4	HIPL1_HUMAN			
AIPGENE7405_gene	1.275	#N/A	K00280	Scavenger receptor	Swiss-Prot	sp	Q07797	LG3BP_MOUSE			
AIPGENE7927_gene	0.966	#N/A	K00280	Scavenger receptor	Swiss-Prot	sp	A1L4H1	SRCRL_HUMAN			
AIPGENE8078_gene	#N/A	#N/A	K06545	Scavenger receptor	Swiss-Prot	sp	Q86VB7	C163A_HUMAN			
AIPGENE9495_gene	0.272	#N/A	K06545	Scavenger receptor	Swiss-Prot	sp	Q9NR16	C163B_HUMAN			
AIPGENE25614_gene	0.249	#N/A	K09624	Scavenger receptor	Swiss-Prot	sp	Q9QYZ9	PRS30_MOUSE			
AIPGENE10337_gene	0.292	#N/A	K00280	Scavenger receptor	Swiss-Prot	sp	Q2VLH6	C163A_MOUSE			
AIPGENE11347_gene	-0.503	#N/A	K13885	Scavenger receptor	Swiss-Prot	sp	Q60417	SCRB1_CRIGR			
AIPGENE11348_gene	1.282	0.000	K13885	Scavenger receptor/Lysosome membrane protein	Swiss-Prot	sp	P27615	SCRB2_RAT			
AIPGENE11520_gene	#N/A	-0.013	K17930	SNX	Swiss-Prot	sp	Q92543	SNX19_HUMAN			
AIPGENE11828_gene	-0.675	-0.086	K17921	SNX	Swiss-Prot	sp	Q28E02	SNX30_XENTR			
AIPGENE13657_gene	#N/A	#N/A	K17921	SNX	Swiss-Prot	sp	Q28E02	SNX30_XENTR			
AIPGENE13827_gene	-0.440	#N/A	"K17925,K17928"	SNX	Swiss-Prot	sp	P57769	SNX16_RAT			
AIPGENE15527_gene	0.318	-0.094	K17920	SNX	Swiss-Prot	sp	Q6P8X1	SNX6_MOUSE			
AIPGENE16234_gene	-0.314	0.071	K17922	SNX	Swiss-Prot	sp	Q9Y5X2	SNX8_HUMAN			
AIPGENE17128_gene	#N/A	0.100	K17941	SNX	Swiss-Prot	sp	Q9Y343	SNX24_HUMAN			
AIPGENE18357_gene	0.207	0.000	K17887	SNX	Swiss-Prot	sp	Q9H3E2	SNX25_HUMAN			
AIPGENE19257_gene	-0.840	0.058	K17929	SNX	Swiss-Prot	sp	Q5RID7	SNX17_DANRE			
AIPGENE21142_gene	#N/A	0.000	K17921	SNX	Swiss-Prot	sp	Q5VWJ9	SNX30_HUMAN			
AIPGENE21147_gene	-0.533	-0.074	K17924	SNX	Swiss-Prot	sp	Q9Y5W9	SNX11_HUMAN			
AIPGENE22714_gene	0.309	#N/A	K17924	SNX	Swiss-Prot	sp	Q91WL6	SNX11_MOUSE			
AIPGENE23758_gene	0.736	#N/A	K17924	SNX	Swiss-Prot	sp	Q91WL6	SNX11_MOUSE			
AIPGENE23759_gene	0.142	#N/A	K17924	SNX	Swiss-Prot	sp	Q91WL6	SNX11_MOUSE			
AIPGENE23760_gene	0.238	#N/A	K17918	SNX	Swiss-Prot	sp	Q9UMY4	SNX12_HUMAN			
AIPGENE25803_gene	1.033	0.000	K17919	SNX	Swiss-Prot	sp	Q91YJ2	SNX4_MOUSE			
AIPGENE25804_gene	#N/A	#N/A	K17919	SNX	Swiss-Prot	sp	Q91YJ2	SNX4_MOUSE			
AIPGENE26146_gene	#N/A	#N/A	K17919	SNX	Swiss-Prot	sp	Q91YJ2	SNX4_MOUSE			
AIPGENE26163_gene	-1.749	#N/A	"K17918,K17924"	SNX	Swiss-Prot	sp	Q9Y5W9	SNX11_HUMAN			
AIPGENE27553_gene	1.740	#N/A	"K17918,K17924"	SNX	Swiss-Prot	sp	Q9Y5W9	SNX11_HUMAN			
AIPGENE28973_gene	0.068	0.000	K17928	SNX	Swiss-Prot	sp	Q5R6Q7	SNX16_PONAB			
AIPGENE3522_gene	0.658	-0.031	K17928	SNX	Swiss-Prot	sp	P57769	SNX16_RAT			
AIPGENE4044_gene	-3.070	0.037	K17926	SNX	Swiss-Prot	sp	Q8BHY8	SNX14_MOUSE			
AIPGENE4261_gene	#N/A	#N/A	K17923	SNX	Swiss-Prot	sp	Q9Y5X1	SNX9_HUMAN			
AIPGENE5117_gene	-0.523	0.000	K17932	SNX	Swiss-Prot	sp	Q969T3	SNX21_HUMAN			
AIPGENE5121_gene	0.481	#N/A	K17917	SNX	Swiss-Prot	sp	O60749	SNX2_HUMAN			
AIPGENE5649_gene	0.258	0.000	K17936	SNX	Swiss-Prot	sp	A5PKA5	SNX27_BOVIN			
AIPGENE7762_gene	-0.190	0.000	K17936	SNX	Swiss-Prot	sp	Q3UHD6	SNX27_MOUSE			
AIPGENE8297_gene	0.481	0.122	K17936	SNX	Swiss-Prot	sp	Q3UHD6	SNX27_MOUSE			
AIPGENE8298_gene	#N/A	0.059	K17920	SNX	Swiss-Prot	sp	Q6P8X1	SNX6_MOUSE			
AIPGENE8377_gene	#N/A	-0.048	K17923	SNX	Swiss-Prot	sp	Q8I4E2	LST4_CAEEL			
AIPGENE14689_gene	#N/A	0.000	K17935	SNX	Swiss-Prot	sp	Q08DX0	SNX29_BOVIN			
AIPGENE22887_gene	0.012	#N/A	K17935	SNX	Swiss-Prot	sp	Q08DX0	SNX29_BOVIN			
AIPGENE22906_gene	-0.089	0.000	K17925	SNX	Swiss-Prot	sp	Q6PHS6	SNX13_MOUSE			
AIPGENE29129_gene	0.203	0.000	K15382	Sugar transporter	Swiss-Prot	sp	A8XI14	SWET1_CAEBR			
AIPGENE20982_gene	-0.843	0.000	K15382	Sugar transporter	Swiss-Prot	sp	Q5EAL3	SWET1_XENTR			
AIPGENE14972_gene	0.275	0.044	K15382	Sugar transporter	Swiss-Prot	sp	Q5EB14	SWET1_DANRE			
AIPGENE18802_gene	0.442	#N/A	K19519	sym32 - E value 1.40*10^-17	Swiss-Prot	sp	Q15063	POSTN_HUMAN			
AIPGENE2289_gene	-0.601	#N/A	K19519	sym32 - E value 4.25*10^-101	Swiss-Prot	sp	P82198	BGH3_MOUSE			
AIPGENE23125_gene	0.279	0.000	K13813	Syntaxin 12	Swiss-Prot	sp	Q86Y82	STX12_HUMAN			
AIPGENE2314_gene	0.904	#N/A	K13813	Syntaxin 12	Swiss-Prot	sp	Q5RBW6	STX12_PONAB			
AIPGENE28155_gene	0.131	-0.077	"K18807,K18808"	Toll-like receptor	Swiss-Prot	sp	B3Y615	TLR2_GORGO			
AIPGENE4114_gene	#N/A	#N/A	"K10159,K18808"	Toll-like receptor	Swiss-Prot	sp	Q9DD78	TLR21_CHICK			
AIPGENE5281_gene	-0.156	#N/A	K10169	Toll-like receptor	Swiss-Prot	sp	Q704V6	TLR6_BOVIN			
AIPGENE10132_gene	-1.215	#N/A	K10169	Toll-like receptor	Swiss-Prot	sp	Q96RW7	HMCN1_HUMAN			
AIPGENE10183_gene	-0.821	#N/A	K05401	Toll-like receptor	Swiss-Prot	sp	Q5TJ59	TLR3_BOVIN			
AIPGENE19990_gene	-0.391	#N/A	K18808	Toll-like receptor	Swiss-Prot	sp	Q6R5N8	TLR13_MOUSE			
AIPGENE4636_gene	#N/A	0.000	K03173	TRAF2	Swiss-Prot	sp	Q6IWL4	TRAF6_DANRE			
AIPGENE5557_gene	0.595	#N/A	K03173	TRAF2	Swiss-Prot	sp	Q13114	TRAF3_HUMAN			
AIPGENE597_gene	-0.859	#N/A	K03173	TRAF2	Swiss-Prot	sp	Q12933	TRAF2_HUMAN			
AIPGENE598_gene	-0.248	#N/A	K03173	TRAF2	Swiss-Prot	sp	Q12933	TRAF2_HUMAN			
AIPGENE10152_gene	-0.040	#N/A	K03173	TRAF2	Swiss-Prot	sp	P39429	TRAF2_MOUSE			
AIPGENE14882_gene	#N/A	#N/A	K03173	TRAF2	Swiss-Prot	sp	P39429	TRAF2_MOUSE			
AIPGENE14887_gene	0.127	#N/A	K03173	TRAF2	Swiss-Prot	sp	P39429	TRAF2_MOUSE			
AIPGENE17270_gene	#N/A	#N/A	K03174	TRAF3	Swiss-Prot	sp	P70191	TRAF5_MOUSE			
AIPGENE1845_gene	0.595	#N/A	K03174	TRAF3	Swiss-Prot	sp	Q13114	TRAF3_HUMAN			
AIPGENE18458_gene	-0.226	#N/A	K03174	TRAF3	Swiss-Prot	sp	P70191	TRAF5_MOUSE			
AIPGENE1893_gene	-0.375	#N/A	K03174	TRAF3	Swiss-Prot	sp	Q60803	TRAF3_MOUSE			
AIPGENE19975_gene	1.602	#N/A	K03174	TRAF3	Swiss-Prot	sp	Q54C11	Y3202_DICDI			
AIPGENE20085_gene	-0.737	#N/A	K03174	TRAF3	Swiss-Prot	sp	Q13077	TRAF1_HUMAN			
AIPGENE20729_gene	-1.112	-0.017	K03174	TRAF3	Swiss-Prot	sp	Q60803	TRAF3_MOUSE			
AIPGENE20810_gene	#N/A	#N/A	K03174	TRAF3	Swiss-Prot	sp	P39428	TRAF1_MOUSE			
AIPGENE20811_gene	#N/A	#N/A	K03174	TRAF3	Swiss-Prot	sp	Q13114	TRAF3_HUMAN			
AIPGENE20835_gene	-2.801	#N/A	K03174	TRAF3	Swiss-Prot	sp	Q13114	TRAF3_HUMAN			
AIPGENE3440_gene	-0.599	#N/A	K03174	TRAF3	Swiss-Prot	sp	Q60803	TRAF3_MOUSE			
AIPGENE1359_gene	-0.250	#N/A	K03174	TRAF3	Swiss-Prot	sp	Q60803	TRAF3_MOUSE			
AIPGENE17951_gene	#N/A	#N/A	K03174	TRAF3	Swiss-Prot	sp	Q60803	TRAF3_MOUSE			
AIPGENE23845_gene	0.026	0.000	K03174	TRAF3	Swiss-Prot	sp	Q60803	TRAF3_MOUSE			
AIPGENE23849_gene	-0.464	#N/A	K03174	TRAF3	Swiss-Prot	sp	Q60803	TRAF3_MOUSE			
AIPGENE24599_gene	#N/A	#N/A	K09849	TRAF5	Swiss-Prot	sp	P70191	TRAF5_MOUSE			
AIPGENE2846_gene	#N/A	#N/A	K09849	TRAF5	Swiss-Prot	sp	O00463	TRAF5_HUMAN			
AIPGENE2854_gene	-0.226	#N/A	K09849	TRAF5	Swiss-Prot	sp	P70191	TRAF5_MOUSE			
AIPGENE2869_gene	-1.112	-0.017	K09849	TRAF5	Swiss-Prot	sp	Q60803	TRAF3_MOUSE			
AIPGENE28879_gene	0.026	0.000	K09849	TRAF5	Swiss-Prot	sp	Q60803	TRAF3_MOUSE			
AIPGENE28886_gene	-0.090	#N/A	K07374	Tubulin alpha	Swiss-Prot	sp	P09645	TBA8_CHICK			
AIPGENE28889_gene	#N/A	#N/A	K07374	Tubulin alpha	Swiss-Prot	sp	P68373	TBA1C_MOUSE			
AIPGENE28898_gene	0.111	#N/A	K07374	Tubulin alpha	Swiss-Prot	sp	P18288	TBAT_ONCMY			
AIPGENE28920_gene	0.512	#N/A	K07374	Tubulin alpha	Swiss-Prot	sp	P68373	TBA1C_MOUSE			
AIPGENE28936_gene	-0.417	0.038	K07374	Tubulin alpha	Swiss-Prot	sp	Q2HJ86	TBA1D_BOVIN			
AIPGENE9543_gene	-0.081	0.000	K07374	Tubulin alpha	Swiss-Prot	sp	Q32KN8	TBA3_BOVIN			
AIPGENE9554_gene	#N/A	-0.150	K07374	Tubulin alpha	Swiss-Prot	sp	P18258	TBA1_PARLI			
AIPGENE10493_gene	-0.661	#N/A	K07374	Tubulin alpha	Swiss-Prot	sp	P41383	TBA2_PATVU			
AIPGENE17177_gene	-0.753	#N/A	K07374	Tubulin alpha	Swiss-Prot	sp	Q6AYZ1	TBA1C_RAT			
AIPGENE20512_gene	#N/A	-0.396	K07374	Tubulin alpha	Swiss-Prot	sp	P18258	TBA1_PARLI			
AIPGENE20514_gene	-0.280	#N/A	K07374	Tubulin alpha	Swiss-Prot	sp	P91910	TBA3_CAEEL			
AIPGENE23810_gene	-1.295	#N/A	K07374	Tubulin alpha	Swiss-Prot	sp	P41383	TBA2_PATVU			
AIPGENE27901_gene	-1.982	#N/A	K07374	Tubulin alpha	Swiss-Prot	sp	P08537	TBA_XENLA			
AIPGENE10504_gene	#N/A	#N/A	K07374	Tubulin alpha	Swiss-Prot	sp	P68373	TBA1C_MOUSE			
AIPGENE11940_gene	-1.124	#N/A	K07374	Tubulin alpha	Swiss-Prot	sp	P68373	TBA1C_MOUSE			
AIPGENE14140_gene	-0.018	0.224	K07375	Tubulin beta	Swiss-Prot	sp	P11833	TBB_PARLI			
AIPGENE15442_gene	0.183	#N/A	K07375	Tubulin beta	Swiss-Prot	sp	Q94571	TBB2_HOMAM			
AIPGENE16161_gene	-0.235	0.058	K07375	Tubulin beta	Swiss-Prot	sp	P11833	TBB_PARLI			
AIPGENE19317_gene	0.418	#N/A	K07375	Tubulin beta	Swiss-Prot	sp	P79008	TBB_COPC7			
AIPGENE2454_gene	-0.059	#N/A	K07375	Tubulin beta	Swiss-Prot	sp	Q27U48	TBB1_GLOMM			
AIPGENE25636_gene	#N/A	#N/A	K07375	Tubulin beta	Swiss-Prot	sp	P11833	TBB_PARLI			
AIPGENE26700_gene	0.915	0.000	K02145	V-type proton ATPase	Swiss-Prot	sp	P31400	VATA_MANSE			
AIPGENE26709_gene	-0.284	0.000	K02152	V-type proton ATPase	Swiss-Prot	sp	Q25532	VATG_MANSE			
AIPGENE28013_gene	#N/A	#N/A	K02150	V-type proton ATPase	Swiss-Prot	sp	P54611	VATE_DROME			
AIPGENE7145_gene	0.035	-0.001	K02155	V-type proton ATPase	Swiss-Prot	sp	Q03105	VATL_TORMA			
AIPGENE840_gene	0.228	-0.060	K03661	V-type proton ATPase	Swiss-Prot	sp	Q99437	VATO_HUMAN			
AIPGENE148_gene	-0.348	0.000	K02147	V-type proton ATPase	Swiss-Prot	sp	P31401	VATB_MANSE			
AIPGENE1571_gene	-0.104	0.000	K02149	V-type proton ATPase	Swiss-Prot	sp	Q5RCS8	VATD_PONAB			
AIPGENE1572_gene	-0.025	0.000	K02153	V-type proton ATPase	Swiss-Prot	sp	Q20591	VA0E_CAEEL			
AIPGENE1573_gene	-1.979	0.035	K02154	V-type proton ATPase	Swiss-Prot	sp	Q9Z1G4	VPP1_MOUSE			
AIPGENE22399_gene	0.567	0.019	K02154	V-type proton ATPase	Swiss-Prot	sp	Q9Z1G4	VPP1_MOUSE			
AIPGENE25897_gene	-0.336	0.039	K02146	V-type proton ATPase	Swiss-Prot	sp	Q6PGV1	VA0D1_DANRE			
AIPGENE6455_gene	0.073	0.024	K02148	V-type proton ATPase	Swiss-Prot	sp	Q9U5N1	VATC_MANSE			
AIPGENE6456_gene	0.352	0.000	K02144	V-type proton ATPase	Swiss-Prot	sp	Q9V3J1	VATH_DROME			
AIPGENE1880_gene	#N/A	-0.060	K08515	VAMP	Swiss-Prot	sp	Q5ZL74	VAMP7_CHICK			
AIPGENE7971_gene	0.005	-0.040	K06096	VAMP	Swiss-Prot	sp	Q16943	VP33_APLCA			
AIPGENE15090_gene	#N/A	#N/A	"K06096,K10707"	VAMP	Swiss-Prot	sp	Q16943	VP33_APLCA			
AIPGENE20356_gene	#N/A	#N/A	"K06096,K10707"	VAMP	Swiss-Prot	sp	Q16943	VP33_APLCA			
AIPGENE20357_gene	-1.644	0.060	K13505	VAMP	Swiss-Prot	sp	Q15836	VAMP3_HUMAN			
AIPGENE10183_gene	-0.660	0.072	K08513	VAMP	Swiss-Prot	sp	O75379	VAMP4_HUMAN			
AIPGENE10152_gene	1.510	0.000	"K08511,K08515"	VAMP	Swiss-Prot	sp	Q9LFP1	VA713_ARATH			
AIPGENE14882_gene	#N/A	#N/A	K08515	VAMP	Swiss-Prot	sp	Q5ZL74	VAMP7_CHICK			
AIPGENE18458_gene	-0.326	-0.036	K05700	Vinculin	Swiss-Prot	sp	P12003	VINC_CHICK			
AIPGENE20835_gene	0.884	0.027	K05700	Vinculin	Swiss-Prot	sp	P12003	VINC_CHICK			
